relName,mediaName
关智斌,白狐
关智斌,救火英雄
关智斌,半夜不要照镜子
关楚耀,我老公不靠谱
关楚耀,提款机
关楚耀,命运派对
关永扬,卧虎藏龙：青冥宝剑
关礼杰,开心大冒险
关键,花都之恋
关颖,痞子英雄之全面开战
关颖,痞子英雄：黎明升起
关颖,玛德2号
关颖,请叫我英雄
兹比格涅夫·布热津斯基,旋风九日
冀书亥,喜乐长安
冀佳彤,不怕贼惦记
冀涛,斗茶
内尔森·富兰克林,乔布斯
内斯特·卡博内尔,蝙蝠侠：黑暗骑士崛起
内森·克莱斯,不惧风暴
内森·琼斯,王者之剑3D
内森·瑞佩,别惹我
内森·盖斯特,木星上行
内森·盖斯特,分歧者：异类觉醒
内森·菲利安,怪兽大学
内森·连恩,白雪公主之魔镜魔镜
内森·连恩,胡桃夹子：魔境冒险
内森奈尔·帕克,纳尼亚传奇3
内特·托伦斯,疯狂动物城
内特·派克,空中营救
冈本信彦,圣斗士星矢：圣域传说
冈本多绪,金刚狼2
冈本多绪,蝙蝠侠大战超人：正义黎明
冈田义德,上帝的诊疗簿
冉旭,初恋未满
冠佑,5月天诺亚方舟
冠佑,五月天追梦3DNA
冯丹滢,HOLD住爱
冯丹滢,不再让你孤单
冯丹滢,擒爱记
冯丹滢,建党伟业
冯云,美姐
冯仑,中国合伙人
冯伟力,夺命推理
冯克安,光辉岁月
冯克安,倩女幽魂
冯克安,不二神探
冯克安,太极1从零开始
冯克安,功夫
冯克安,恶战
冯兵,丝路英雄·云镝
冯兵,大变局之梦回甲午
冯军,爱·回家
冯刚,拳霸风云
冯勉恒,西游降魔篇
冯勉恒,恶人报喜
冯勉恒,八星抱喜
冯勉恒,嫁个100分男人
冯可,恐怖爱情故事之死亡公路
冯嘉怡,我的特工爷爷
冯嘉怡,有一天
冯嘉怡,啊朋友还钱
冯嘉怡,黄飞鸿之英雄有梦
冯嘉怡,控制
冯四,我的青春期
冯四,美姐
冯国庆,雷锋在1959
冯国庆,百团大战
冯国庆,天河
冯婧,遭遇海明威
冯宝宝,妈咪侠
冯家妹,9号女神
冯小刚,老炮儿
冯小刚,大闹天宫（动画版）
冯小刚,最爱
冯小刚,甲方乙方
冯小刚,摇滚藏獒
冯巩,建党伟业
冯延华,剑河
冯德伦,不二神探
冯德伦,神奇
冯德伦,太极1从零开始
冯志孝,龙凤呈祥
冯志强,八星抱喜
冯恩鹤,天河
冯恩鹤,飞天
冯恩鹤,战国
冯恩鹤,雷锋的微笑
冯恩鹤,风云1927
冯成龙,天钟
冯文娟,湄公河行动
冯文娟,赤道
冯文娟,怪谈
冯文娟,大上海
冯波,少女灵异日记
冯波,大明劫
冯波,绝录求生
冯淬帆,临终囧事
冯淬帆,2012喜上加喜
冯淬帆,提款机
冯淬帆,可爱的你
冯淬帆,化妆师
冯淬帆,我爱HK开心万岁
冯淬帆,刑警兄弟
冯淬帆,嫁个100分男人
冯淬帆,太极1从零开始
冯淬帆,王牌情敌
冯瀚,笔仙撞碟仙
冯璤,亲家过年
冯璤,将爱情进行到底
冯璤,饭局也疯狂
冯璧晴,一刻十年
冯盛,魁拔
冯盛,神秘世界历险记3
冯盛,神秘世界历险记2
冯砾,饭局也疯狂
冯砾,百万爱情宝贝
冯粒,九层妖塔
冯绍峰,西游记之孙悟空三打白骨精
冯绍峰,狄仁杰之神都龙王
冯绍峰,太极1从零开始
冯绍峰,太极2英雄崛起
冯绍峰,狼图腾
冯绍峰,画皮2
冯绍峰,黄金时代
冯绍峰,我最好朋友的婚礼
冯绍峰,我想和你好好的
冯绍峰,大寒桃花开
冯绍峰,我的特工爷爷
冯绍峰,有一天
冯绍峰,老夫子之小水虎传奇
冯绍峰,二次曝光
冯绍峰,后会无期
冯绍峰,柳如是
冯绍峰,鸿门宴传奇
冯远征,冰雪11天
冯远征,闯入者
冯远征,大明劫
冯远征,建党伟业
冯远征,兔侠传奇
冯远征,敏感事件
冯远征,一九四二
冯铭潮,我为相亲狂
冯雷,黄金时代
冯雷,四戒
冯静,人在征途
冯馨瑶,爱情进化论
冯馨瑶,拳霸风云
冯馨瑶,疯狂72小时
冯骏骅,摩尔庄园3：魔幻列车大冒险
冯骏骅,超蛙战士之威武教官
冯骏骅,摩登森林之美食总动员
冯骏骅,摩尔庄园大电影3魔幻列车大冒险
冷中易,前任攻略
冷海铭,三月情流感
冷漠,好命先生
冷雪松,七彩田野
冼色丽,暴疯语
冼色丽,华丽之后
凌云,魁拔
凌峰,团圆
凌潇肃,第一大总统
凌琳,火锅英雄
凌霄,兰亭
凌风,柳如是
凡妮莎·罗丝,末日崩塌
凡妮莎·罗丝,蚁人
凤小岳,小时代：青木时代
凤小岳,九层妖塔
凤小岳,消失的凶手
凤小岳,我最好朋友的婚礼
凤小岳,小时代
凤小岳,爱
凤小岳,一路惊喜
凯丽·华盛顿,被解救的姜戈
凯丽·拉塞尔,猩球崛起：黎明之战
凯丽·费雪,星球大战：原力觉醒
凯伦·吉兰,银河护卫队
凯伦·安德森,木星上行
凯伦·安德森,沉睡魔咒
凯伦·戴维,一触即发
凯伦·皮特曼,再次出发
凯利·蕾莉,巴黎危机
凯利·蕾莉,大侦探福尔摩斯2
凯南·鲁兹,惊天战神
凯南·鲁兹,敢死队3
凯南·鲁兹,暮光之城4：破晓（上）
凯南·鲁兹,大力神3D
凯姆·吉甘戴,驱魔者
凯尔·巴尔达,小黄人大眼萌
凯尔·米歇尔,洛杉矶之战
凯尔·麦克拉克伦,头脑特工队
凯尔希·格兰莫,变形金刚4：绝迹重生
凯尔希·格兰莫,逗鸟外传：萌宝满天飞
凯拉·奈特莉,模仿游戏
凯拉·奈特莉,一触即发
凯拉·奈特莉,绝命海拔
凯拉·奈特莉,再次出发
凯拉·奈特莉,一夜迷情
凯拉·奈特莉,安娜卡列尼娜
凯文·兰金,惊天危机
凯文·兰金,猩球崛起：黎明之战
凯文·史派西,形影不离
凯文·史派西,九条命
凯文·哈特,爱宠大机密
凯文·席格斯,圣杯神器：骸骨之城
凯文·德·拉·诺伊,泰坦尼克号3D
凯文·杜兰,生化危机5：惩罚
凯文·杜兰,关键第四号
凯文·杜兰,铁甲钢拳
凯文·杜兰,圣杯神器：骸骨之城
凯文·杜恩,变形金刚3
凯文·杜恩,乔布斯
凯文·柯威斯,黑衣人3
凯文·柯威斯,变形金刚4：绝迹重生
凯文·比格雷,愤怒的小鸟
凯文·科斯特纳,一触即发
凯文·科斯特纳,超脑48小时
凯文·科斯特纳,超人：钢铁之躯
凯文·纪留克斯,屠魔战士
凯文·考利甘,危情三日
凯文·詹姆斯,精灵旅社2
凯文·詹姆斯,像素大战
凯文·詹姆斯,精灵旅社
凯文·韦恩,鼠来宝4：萌在囧途
凯文·马克德,勇敢传说
凯文·麦克唐纳,魔比斯环3D
凯斯·大卫,云图
凯斯·大卫,火鸡总动员
凯斯·理查德,加勒比海盗4：惊涛怪浪
凯斯·米德尔布鲁克,钢铁侠3
凯斯·贾迪恩,移动迷宫2
凯欧瓦·高登,暮光之城4：破晓（上）
凯特·哈德森,功夫熊猫3
凯特·哈德森,罪恶赎金
凯特·哈德森,心在彼处
凯特·布兰切特,灰姑娘
凯特·布兰切特,霍比特人：五军之战
凯特·布兰切特,盟军夺宝队
凯特·布兰切特,霍比特人1：意外旅程
凯特·布兰切特,霍比特人：史矛革之战
凯特·德尔·卡斯蒂洛,地心营救
凯特·德尔·卡斯蒂洛,里约大冒险
凯特·戴琳斯,雷神2：黑暗世界
凯特·戴琳斯,横冲直撞好莱坞
凯特·戴琳斯,雷神
凯特·波茨沃斯,家园防线
凯特·波茨沃斯,黄沙武士
凯特·温丝莱特,红色警戒999
凯特·温丝莱特,分歧者2：绝地反击
凯特·温丝莱特,分歧者：异类觉醒
凯特·温丝莱特,泰坦尼克号3D
凯特·玛拉,超验骇客
凯特·玛拉,火星救援
凯特·贝金赛尔,魔法老师
凯特·贝金赛尔,全面回忆
凯特·迈克金农,超能敢死队
凯特·迈克金农,愤怒的小鸟
凯特·迈克金农,愤怒的小鸟大电影
凯特林·迪亚斯,头脑特工队
凯特琳·奥尔森,海底总动员2：多莉去哪儿
凯特琳·奥尔森,海底总动员2：寻找多莉
凯特琳·戴雪儿,十二生肖
凯特琳·斯塔西,屠魔战士
凯瑞-安·莫斯,战略特勤组
凯瑞-安·莫斯,庞贝末日
凯瑞·穆丽根,了不起的盖茨比
凯瑞·莎勒,托马斯和朋友们多多岛之迷失宝藏
凯瑞·西蒙斯,猩球崛起：黎明之战
凯瑞·西蒙斯,侏罗纪世界
凯瑞·西蒙斯,终结者：创世纪
凯瑟琳·哈恩,明日世界
凯瑟琳·基纳,疯狂原始人
凯瑟琳·基纳,再次出发
凯瑟琳·泽塔-琼斯,赤焰战场2
凯瑟琳·海格尔,整编特工
凯瑟琳·海格尔,抢劫坚果店
凯瑟琳·温德,愤怒的小鸟
凯瑟琳·芮木登,北京遇上西雅图
凯瑟琳·莫宁,夺命追踪
凯瑟琳·莫宁,林肯律师
凯莉·梅尔埃托,钢铁侠3
凯莉·米洛,末日崩塌
凯莉·麦克唐纳,哈利·波特与死亡圣器(下)
凯莉·麦克唐纳,勇敢传说
凯莉·麦克唐纳,安娜卡列尼娜
凯蒂·派瑞,蓝精灵
凯蒂·派瑞,蓝精灵2
凯蒂·米克松,小黄人大眼萌
凯蒂·米克松,狂暴飞车
凯蒂·麦克格拉思,侏罗纪世界
凯西·丽沙·贝伦森,美国骗局
凯西·伯克,小飞侠：幻梦启航
凯西·贝茨,泰坦尼克号3D
凯迪,都是手机惹的祸
刀刀,谁动了我的梦想
刁成禹,幸福中转栈
刁成禹,受降前夕
刁海明,东方中国梦
切奇·马林,赛车总动员2
切尔西·韩德勒,特工争风
切瓦特·埃加福特,红色警戒999
切瓦特·埃加福特,火星救援
切瓦特·埃加福特,2012 3D
列侬·怀恩,头脑特工队
刘一煊,第一眼爱情
刘一舟,求爱嫁期
刘一辰,请把你的窗户打开
刘一辰,天钟
刘一辰,夜半哭声
刘一鸣,变身男女
刘世杰,魔轮
刘丹,搏击迷城
刘丹丹,时光恋人
刘丽,追爱
刘之冰,雷锋在1959
刘之冰,唐家山之恋
刘之冰,忠诚与背叛
刘之冰,百团大战
刘之冰,刘伯承市长
刘之冰,越来越好之村晚
刘之冰,东莞女孩
刘之冰,目标战
刘之冰,天使：生命处方
刘之冰,飞天
刘之冰,战火中的芭蕾
刘之冰,门巴将军
刘之冰,风云1927
刘九容,西游记之大圣归来
刘云天,啊朋友还钱
刘五性,光辉岁月
刘亚津,花香
刘亚津,戒烟不戒酒
刘亚津,好命先生
刘亚津,饭局也疯狂
刘亚津,七个隆咚锵咚锵
刘亚津,战国
刘亚鹏,菜鸟
刘亦菲,鸿门宴传奇
刘亦菲,四大名捕2
刘亦菲,白幽灵传奇之绝命逃亡
刘亦菲,铜雀台
刘亦菲,致青春·原来你还在这里
刘亦菲,四大名捕大结局
刘亦菲,夜孔雀
刘亦菲,倩女幽魂
刘亦菲,四大名捕
刘亦菲,第三种爱情
刘亦菲,露水红颜
刘亭作,深情约定
刘亭婷,夏日恋神马
刘令飞,我的男男男男朋友
刘以嘉,犹太女孩在上海2：项链密码
刘以豪,逆转胜
刘以达,精武青春
刘以达,2012喜上加喜
刘以达,请叫我英雄
刘以远,吉星高照2015
刘仪伟,北京遇上西雅图
刘仪伟,亲密敌人
刘仪伟,警察故事2013
刘仪伟,嫁个100分男人
刘仪伟,暴走神探
刘仪伟,坏姐姐之拆婚联盟
刘仪伟,建党伟业
刘仪伟,愤怒的小孩
刘仪伟,回到被爱的每一天
刘仪伟,越来越好之村晚
刘仪伟,心花路放
刘仪伟,制服
刘仪伟,柠檬
刘仪伟,太平轮（上）
刘伟,民工·老大·老板
刘伟,男神抱抱
刘伟,最长的拥抱
刘伟强,桃姐
刘伟强,血滴子
刘伟强,太极1从零开始
刘佩琦,建党伟业
刘佩琦,大太阳
刘佩琦,警察故事2013
刘佩琦,周恩来的四个昼夜
刘佩琦,刻在石磨上的勋章
刘佩琦,归来
刘佩琦,雨中的树
刘佳佳,双生灵
刘佳怡,爱情魔发师
刘俊伟,四大名捕大结局
刘俊孝,冲上云霄
刘俊纬,非狐外传
刘俊纬,激战
刘俊纬,竞雄女侠秋瑾
刘俐儿,夜半哭声
刘倩,开心大冒险
刘倩,无间罪：僵尸重生
刘兆铭,变节：潜罪犯
刘兆铭,搏击迷城
刘兆铭,竞雄女侠秋瑾
刘兆铭,倩女幽魂
刘全利,戒烟不戒酒
刘全和,戒烟不戒酒
刘兴盛,布基兰
刘冠成,侠僧探案传奇之大夜叉
刘冠霖,双生灵
刘冬,再爱一次好不好
刘冬,杨门女将之军令如山
刘冬,平壤之约
刘凌,碟仙诡谭
刘凡菲,粉红女郎之爱人快跑
刘凤娇,关于爱情和那些魔鬼
刘凤岗,老警
刘刚,天边的孩子
刘刚,美男记
刘刚,男二本色
刘刚,缘来是咱俩
刘利年,建党伟业
刘利年,一步之遥
刘前程,甜蜜十八岁
刘剑,情回鹭岛
刘力扬,情战
刘力扬,诡打墙
刘力源,床下有人3
刘北妍,我心雀跃
刘北辰,聪明的一休之反斗公主
刘北辰,西游记之大圣归来
刘北辰,小猪班纳大电影之梦想大“帽”险
刘北辰,赛尔号5：雷神崛起
刘北辰,洛克王国4：出发！巨人谷
刘北辰,高铁英雄
刘北辰,奥拉星：进击圣殿
刘十六,滚蛋吧！肿瘤君
刘南希,查无此人
刘双宁,西游记之大闹天宫
刘名洋,假装看不见之电影大师
刘名洋,遭遇海明威
刘向京,碟仙诡谭
刘品言,鸡排英雄
刘品言,购物女王
刘嘉,诡劫
刘嘉玲,开罗宣言
刘嘉玲,澳门风云3
刘嘉玲,最强囍事2011
刘嘉玲,北京爱情故事
刘嘉玲,狄仁杰之神都龙王
刘嘉玲,澳门风云2
刘嘉玲,过界男女
刘园园,分手大师
刘国昌,桃姐
刘圆媛,百万爱情宝贝
刘圣博,洛克王国4：出发！巨人谷
刘增辉,少年侯德榜
刘天佐,拆散专家
刘天佐,盗墓笔记
刘天佐,何以笙箫默
刘天池,咱们结婚吧
刘央,回到被爱的每一天
刘奕,近距离击杀
刘奕君,人在征途
刘妍希,恐怖电影院
刘姝辰,危城之恋
刘姿伶,情回鹭岛
刘威,别有动机
刘威,白鹿原
刘威,北京时间
刘威,一路惊心
刘威,囧蛋奇兵
刘威葳,双人床条约
刘威葳,我们约会吧
刘娜,五女拜寿
刘娟,莫日根
刘娟,腊月的春
刘婧荦,魁拔Ⅲ战神崛起
刘婧荦,藏獒多吉
刘婧荦,魁拔之大战元泱界
刘婧荦,魁拔
刘子千,八星抱喜
刘子枫,毛泽东与齐白石
刘子漫,森林孤影
刘子豪,初恋浅规则
刘孜,浪漫天降
刘孜,怒放之青春再见
刘孜,我和你
刘宇,爱你不等来生
刘宇珽,岛囧
刘宇珽,死亡游戏
刘宇轩,摩登森林之美食总动员
刘宗伟,岛囧
刘宝乐,恐怖将映
刘宪华,花样厨神
刘家勇,一代宗师
刘家辉,大追捕
刘家辉,全球热恋
刘家辉,龙门飞甲
刘宸希,我爸比我小四岁
刘宸希,巴黎宝贝
刘寅芠,将爱情进行到底
刘小东,诡梦凶铃
刘小佳,碟仙诡谭
刘小光,煎饼侠
刘小光,过年好
刘小光,击战
刘小奇,笔仙撞碟仙
刘小宁,骆驼客
刘小宝,好人高峰
刘小宝,那是说着玩的
刘小宝,大地赤子史来贺
刘小小,情比山高
刘小微,落经山
刘小微,一个温州的女人
刘小虎,爱情碰碰撞
刘小锋,一号目标
刘小锦,太阳脸
刘峰超,百家拳之关门弟子
刘崇,神剑传奇
刘川,拐杖
刘帅良,80后的独立宣言
刘希媛,笔仙
刘希媛,走过雪山草地
刘希媛,李可乐寻人记
刘庭羽,血彩
刘延,十二星座离奇事件
刘延,哭笑不得
刘延,我爱的是你爱我
刘延锡,狼少年
刘彬,特功明星
刘彬,聪明的一休之反斗公主
刘彬,超蛙战士之威武教官
刘循子墨,微微一笑很倾城
刘循子墨,坏姐姐之拆婚联盟
刘循子墨,万万没想到
刘德凯,狼兵吼
刘德华,我的少女时代
刘德华,寒战
刘德华,天机·富春山居图
刘德华,越来越好之村晚
刘德华,澳门风云2
刘德华,桃姐
刘德华,澳门风云3
刘德华,建党伟业
刘德华,盲探
刘德华,解救吾先生
刘德华,我的特工爷爷
刘德华,风暴
刘德华,失孤
刘德华,新少林寺
刘德华,我知女人心
刘心悠,天生爱情狂
刘心悠,神探驾到
刘心悠,爱到底
刘心悠,灯塔下的恋人
刘心悠,浮城大亨
刘心悠,我老婆是明星
刘心悠,4B青年之4楼B座
刘心悠,爱情攻略
刘心悠,奇缘灰姑娘
刘心悠,我的老婆是明星
刘志宏,北京遇上西雅图之不二情书
刘忠元,南口1937
刘忠富,神马都是浮云
刘思佑,完美超越
刘思博,玩命时光
刘恩佑,蓝调海之恋
刘恩佑,擒爱记
刘恺威,HOLD住爱
刘惠,爱你一生一世
刘惠,极速先锋
刘惠,戒烟不戒酒
刘惠,暗剑
刘惠,甲天下
刘慕贞,一棵心中的许愿树
刘承俊,紫霞
刘承俊,十二生肖
刘承俊,警察故事2013
刘承俊,硬汉奶爸
刘承俊,金刚王：死亡救赎
刘承俊,双城计中计
刘承俊,硬汉2奉陪到底
刘承俊,分手达人
刘承羽,卧虎藏龙：青冥宝剑
刘挺,既然青春留不住
刘政,古镇凶灵之巫咒缠身
刘敏涛,北川重生
刘敏涛,黑暗中的救赎
刘敏涛,谁的青春不迷茫
刘敬雯,恶人报喜
刘文卿,我11
刘文擘,解救吾先生
刘文治,建党伟业
刘斌,决不饶恕
刘旭,狼兵吼
刘昊然,北京爱情故事
刘昊然,唐人街探案
刘易斯·布莱克,摇滚藏獒
刘易斯·布莱克,头脑特工队
刘晓庆,三十七
刘晓庆,寻龙诀
刘晓庆,快手枪手快枪手
刘晓庆,大闹天宫（动画版）
刘晓庆,杨门女将之军令如山
刘晓晔,神马都是浮云
刘晓晔,逆袭
刘晓烨,北京时间
刘晓烨,刀见笑
刘晓虎,囧探佳人
刘智堂,男神时代
刘智满,男神时代
刘智福,男神时代
刘朵朵,车在囧途
刘松仁,非常父子档
刘柏南,催命符
刘栋升,不要迷恋姐
刘校妤,神秘世界历险记2
刘校妤,神秘世界历险记3
刘校妤,大鱼海棠
刘桦,西游记之大闹天宫
刘桦,一路顺疯
刘桦,幸福迷途
刘桦,三个孬家伙
刘桦,饭局也疯狂
刘桦,无价之宝
刘桦,四戒
刘桦,一路狂奔
刘桦,刀见笑
刘桦,斗地主
刘桦,最佳嫌疑人
刘桦,建党伟业
刘桦,黄金大劫案
刘桦,一夜成名
刘桦,黄金福将
刘桦,冰雪11天
刘桦,真心话大冒险
刘桦,越来越好之村晚
刘桦,老炮儿
刘桦,好命先生
刘桦,疯狂的导演
刘桦,乐翻天
刘梓妍,巴黎假期
刘梦珂,铁马飞扬
刘楚恬,陆垚知马俐
刘楚恬,西游记之孙悟空三打白骨精
刘欢,一号目标
刘欣宜,夏日恋神马
刘欣芬,你是不是我的爱人
刘永,光辉岁月
刘永,神马都是浮云
刘永健,紫霞
刘永健,蔡李佛-极限拳速
刘永健,一夜危机
刘永健,丑男大翻身
刘永奇,功夫战斗机
刘汉强,爸爸我来救你了
刘江,飞越老人院
刘江,猛龙特囧
刘江,戒烟不戒酒
刘沙,有种你爱我
刘沛,小蚂蚁之环球大冒险
刘沛,三小强
刘波,我是大明星
刘波,绝录求生
刘洋,财神客栈
刘洋,我要你开花
刘洋影子,飘落的羽毛
刘洵,一代宗师3D
刘洵,一代宗师
刘洵,新龙门客栈
刘浏,咕噜咕噜美人鱼
刘浏,天眼传奇
刘浩龙,命运派对
刘浩龙,B+侦探
刘浩龙,窃听风云3
刘浩龙,灯塔下的恋人
刘浩龙,华丽之后
刘浩龙,八星抱喜
刘浩龙,全力扣杀
刘浩龙,高海拔之恋2
刘浩龙,窃听风云2
刘浩龙,十月初五的月光
刘涛,生死船票
刘添月,宝马狂想曲
刘添月,暴走吧，女人
刘滢,我爱灰太狼
刘滢,封门诡影
刘灿,情花谷
刘灿,看见我和你
刘炆昊,宅男总动员
刘烨,不再让你孤单
刘烨,厨子戏子痞子
刘烨,我的战争
刘烨,王的盛宴
刘烨,建党伟业
刘烨,全城通缉
刘烨,夜孔雀
刘烨,追凶者也
刘烨,解救吾先生
刘烨,硬汉2奉陪到底
刘烨,北京·纽约
刘烨,警察故事2013
刘烨,大闹天宫（动画版）
刘烨,杀戒
刘烨,百万爱情宝贝
刘熙,我想结婚的时候你在哪
刘牧,街舞小子
刘牧,我愿意
刘牧,怨灵人偶
刘玉,全球热恋
刘玉婷,一夜危机
刘玉婷,缘来是游戏
刘玉玲,功夫熊猫3
刘玉玲,功夫熊猫2
刘玉玺,喊山
刘玉翠,可爱的你
刘珂馨,情笛之爱
刘珈彤,无间罪：僵尸重生
刘琳,启功
刘璇,我是狼之火龙山大冒险
刘璇,看见我和你
刘璇,跑出一片天
刘璐珈,王牌
刘畅,陪安东尼度过漫长岁月
刘畊宏,激战
刘畊宏,囧人之越挠越痒
刘真君,诡宅
刘碧丽,盗马记
刘碧丽,痞子英雄：黎明升起
刘碧荷,201413爱你一世一生
刘磊,我和你
刘福明,一棵心中的许愿树
刘秋实,分手不分手
刘笑,无法证明
刘筱筱,守株人
刘筱筱,飘落的羽毛
刘索拉,一步之遥
刘红韵,拯救第365天
刘红韵,超能兔战队
刘红韵,圣龙奇兵大冒险
刘红韵,开心超人2启源星之战
刘红韵,喜羊羊与灰太狼之喜气羊羊过蛇年
刘纯燕,新大头儿子小头爸爸2一日成才
刘纯燕,我是大熊猫
刘纯燕,熊猫总动员
刘纯燕,新大头儿子和小头爸爸2一日成才
刘纯燕,西柏坡2：王二小
刘纯燕,哆啦A梦：伴我同行
刘纯燕,新大头儿子和小头爸爸之秘密计划
刘纯燕,西柏坡
刘继勋,近距离击杀
刘继忠,天河
刘继忠,雷锋的微笑
刘继忠,南口1937
刘维,一夜惊喜
刘美君,寻找心中的你
刘美含,巴啦啦小魔仙
刘美含,心花路放
刘羽琦,倾城之泪
刘羽琦,第一大总统
刘羽琦,夏日恋神马
刘羽琦,东成西就2011
刘羽琦,爱，很美
刘羽琦,河东狮吼2
刘羽琦,午夜微博
刘羽琦,美人邦
刘羽琦,恋爱三万英尺
刘羽琦,冷瞳
刘艳秋,小小校长
刘芊含,神秘世界历险记3
刘芊含,神剑传奇
刘芮麟,龙拳小子
刘芮麟,睡在我上铺的兄弟
刘芮麟,滚蛋吧！肿瘤君
刘芷汐,心咒
刘芸,摇滚藏獒
刘芸,咆哮无声
刘芸,亲家过年
刘芸,回到爱开始的地方
刘芸,房车奇遇
刘芸,硬汉奶爸
刘芸,再见我们的十年
刘芸,大片
刘芸,一路顺疯
刘若班,咕噜咕噜美人鱼
刘若英,星空
刘若英,极速天使
刘若英,隐婚男女
刘若英,五月天追梦3DNA
刘若英,全球热恋
刘莉莉,一九四二
刘莉莉,爸爸妈妈复婚记
刘莉莉,绝对底线
刘莉莉,滚蛋吧！肿瘤君
刘莹,黑猫警长之翡翠之星
刘萌萌,201413
刘萌萌,时光大战
刘萌萌,热血街头
刘萌萌,双城计中计
刘著,别开门
刘蓓,甲方乙方
刘蔚森,大唐玄奘
刘言语,人皮拼图
刘诗诗,绣春刀
刘诗诗,深夜前的五分钟
刘诗诗,下一个奇迹
刘诗诗,回到爱开始的地方
刘诗诗,伤心童话
刘诗诗,不二神探
刘谦,大武生
刘谦益,十万伙急
刘超,第一眼爱情
刘超,我很帅
刘辉,湖杀令
刘辉,十二公民
刘辉,河东狮吼2
刘通,钢琴木马
刘金,别开门
刘金山,全球热恋
刘金山,永不消失的广播
刘金山,新娘大作战
刘金山,夏日恋神马
刘金山,我和你
刘金山,老夫子之小水虎传奇
刘金山,一路惊心
刘鉴,天使：生命处方
刘鉴,惊沙
刘鉴,刘老庄八十二壮士
刘鑫,下一站再爱你
刘鑫,早见，晚爱
刘鑫,伤心童话
刘钊宏,侨女日记
刘钦,赛尔号大电影3之战神联盟
刘钦,高铁英雄
刘锐,我心雀跃
刘锡明,八卦宗师
刘锡明,冷瞳
刘锡明,无间罪：僵尸重生
刘锡贤,708090之深圳恋歌
刘镇伟,大话西游之月光宝盒
刘镇伟,大话西游之大圣娶亲
刘长德,与妻书
刘长纯,爱你不等来生
刘陆,虐面人之死灵面膜
刘雅瑟,爱情进化论
刘雅瑟,等风来
刘雅瑟,失孤
刘雅瑟,戒烟不戒酒
刘雅瑟,恭喜发财之谈钱说爱
刘雅瑟,爱之初体验
刘雅瑟,左利军
刘雅瑟,发条城市
刘雅瑟,幸运是我
刘雅瑟,匆匆那年
刘雅瑟,摇滚英雄
刘雨欣,美人邦
刘雪涛,唇唇欲动
刘震云,甲方乙方
刘露,魁拔Ⅲ战神崛起
刘露,魁拔之大战元泱界
刘青,致命怪谈
刘青,异种
刘青,致命替身
刘青云,消失的子弹
刘青云,危城
刘青云,追凶
刘青云,三城记
刘青云,消失的凶手
刘青云,逃出生天3D
刘青云,夺命金
刘青云,窃听风云2
刘青云,扫毒
刘青云,大魔术师
刘青云,暴疯语
刘青云,窃听风云3
刘靖,全能囧爸
刘静怡,亲，别怕鬼宅凶灵
刘静怡,半夜不要照镜子
刘韦伯,再爱一次好不好
刘韦伯,东北偏北
刘韬,命中注定
刘頔,解救吾先生
刘颖,片警妈妈
刘颖仪,妄想症
刘风,少年岳飞传奇
刘香萍,一棵心中的许愿树
刘馥怡,无极限之危情速递
刘骐,诡新娘
刘骐,男人制造
刘鹏,雷锋在1959
刘鹏,午夜微博
刘黛希,巴啦啦小魔仙之魔法的考验
刘黛希,巴啦啦小魔仙之魔箭公主
刚毅,建党伟业
初家晴,金门新娘
初晓,喜酒
利亚姆·海姆斯沃斯,饥饿游戏3：嘲笑鸟（下）
利亚姆·海姆斯沃斯,饥饿游戏3：嘲笑鸟（上）
利亚姆·海姆斯沃斯,独立日：卷土重来
利亚姆·海姆斯沃斯,饥饿游戏
利亚姆·海姆斯沃斯,敢死队2
利亚姆·海姆斯沃斯,饥饿游戏2:星火燎原
利亚姆·迪肯森,星际穿越
利绵娜,可爱的你
加内特·瓦瑞格,独立日：卷土重来
加内特·赫德兰,坚不可摧
加内特·赫德兰,创战纪
加内特·赫德兰,小飞侠：幻梦启航
加利·艾尔维斯,动物也疯狂
加利·艾尔维斯,丁丁历险记
加勒特·威廉·方丹,神战：权力之眼
加勒特·莫里斯,蚁人
加奈儿·梦奈,里约大冒险2
加布,喜马拉雅天梯
加布瑞拉·王尔德,三个火枪手
加布里埃尔·伊格莱..,抢劫坚果店
加布里埃尔·伯恩,地心营救
加德·艾尔马莱,丁丁历险记
加文·斯科特,魔法老师
加斯·巴里,黑海夺金
加斯帕·克里斯滕森,007：幽灵党
加特林·格里菲斯,绿灯侠
加瑞克·哈根,叛谍追击
加瑞克·哈根,纽约行动
加瑞特·迪拉胡特,环形使者
加贺麻理子,上帝的诊疗簿
加里·奥德曼,蝙蝠侠：黑暗骑士崛起
加里·奥德曼,猩球崛起：黎明之战
加里·奥德曼,超脑48小时
加里·奥德曼,功夫熊猫2
加里·奥德曼,机械战警
加里·奥德曼,哈利·波特与死亡圣器(下)
加里·安东尼·威廉..,忍者神龟2：破影而出
加里·西沃斯,饥饿游戏3：嘲笑鸟（下）
加里克·哈根,赤焰战场2
努尔比耶,钢板咏叹调
劳伦·汤姆,功夫熊猫2
劳伦·科汉,灵偶契约
劳伦·科汉,蝙蝠侠大战超人：正义黎明
劳伦·约克,钢铁侠3
劳伦斯·怀特讷,钢铁侠3
劳伦斯·斯佩尔曼,泰山归来：险战丛林
劳伦斯·斯佩尔曼,狂怒
