relName,mediaName
文谦,老人，孩子和外国人
斯图尔特·比蒂,屠魔战士
斯科特·查尔斯·斯图瓦特,驱魔者
斯科特·沃夫,极品飞车
斯考特·摩尔,21岁派对
斯蒂文·奈特,蜂鸟特攻
斯蒂芬·圣·莱杰,太空一号
方义华,东莞女孩
方亚熙,夜店诡谈
方俊,月光恋
方军,丝路英雄·云镝
方文山,听见下雨的声音
方文山,爱到底
方晓罡,断片儿
方晓罡,小魔仙之黑魔法来袭
方磊,魔幻仙踪
方霆,恋爱兄弟
施屹,黑猫警长之翡翠之星
施阳,章鱼哥
时尧,匆匆那年
昂昂炫道,玩命时光
昆汀·塔伦蒂诺,被解救的姜戈
明振江,唐家山之恋
易立,一万年以后
晏菲,我只要我们在一起
晓寒,喵星少年漂流记
晴朗,吉星高照2015
智磊,有招没招之爱情达人
曲全立,五月天追梦3DNA
曲江涛,爱情银行
曹义锡,绝密跟踪
曹伟,好人高峰
曹保平,追凶者也
曹保平,烈日灼心
曹利民,军号密码
曹利民,达人也疯狂
曹剑,临时约定
曹华,毛驴县令之酸儿辣女
曹大伟,重生爱人
曹安俊,亲，别怕鬼宅凶灵
曹桂千,情满人间
曹溱模,非常父子档
曹瑞原,饮食男女2012
曹钟强,医缘
曹雷,超越那一天
曹霁,黑月
曹静,百合的故事
曾剑锋,默守那份情
曾国祥,七月与安生
曾国祥,醉后一夜
曾宪林,闯堂兔2疯狂马戏团
曾宪林,闯堂兔
曾志伟,72家租客 2011
曾翠珊,香气
曾鹏,吉祥宝宝之我是食神
朗·霍华德,极速风流
朱丹,南口1937
朱义昌,郑和1405：魔海寻踪
朱嘉欣,七彩田野
朱嘉欣,男左女右
朱家麟,玛德2号
朱少宇,爱在那一天
朱少宇,北角
朱延平,大宅男
朱延平,新天生一对
朱敏江,查无此人
朱时茂,爱情不NG
朱时茂,戒烟不戒酒
朱晓兵,神兽金刚之青龙再现
朱枫,我爱灰太狼
朱江华,自我救赎
朱浩伟,惊天魔盗团2
朱浩伟,特种部队：全面反击
朱赵伟,李三娘（花鼓戏）
朱赵伟,自古英雄出少年之岳飞
朱赵伟,王化买父
朱赵伟,山村母亲（戏曲）
朴正宇,铁线虫入侵
朴英均,波鲁鲁冰雪大冒险
朴裕焕,记忆碎片
权聆,忘了去懂你
李一犁,波鲁鲁冰雪大冒险
李东,正果
李丰博,杀手欧阳盆栽
李云波,呼吸正常
李亚威,鹰笛·雪莲
李仁港,天将雄师
李仁港,鸿门宴传奇
李仁港,盗墓笔记
李伟,一路惊心
李作楠,破局
李作楠,帝国秘符
李作楠,开心大冒险
李佳,恋爱789
李佳怡,西游新传2：真心话大冒险
李俊民,麦兜·我和我妈妈
李俊民,麦兜我和我妈妈
李保樟,潜龙风云
李光浩,蜜月酒店杀人事件
李光耀,暴疯语
李克龙,红包
李克龙,潘多拉的宝剑
李克龙,花咒
李凯,天亮·分手
李凯,悬战
李凯,疯狂的蠢贼
李刚,瓯柑之恋
李前宽,星海
李勇,舌尖上的新年
李升,海岛之恋
李升茂,黄沙武士
李华彤,囧人之越挠越痒
李唯劼,心咒
李在容,扑通扑通我的人生
李坚,拆散专家
李奥,硬汉奶爸
李妮,第一眼爱情
李姝洁,十万个冷笑话
李婷婷,摩尔庄园3：魔幻列车大冒险
李婷婷,摩尔庄园大电影3魔幻列车大冒险
李学兵,非常绑匪
李安,少年派的奇幻漂流
李宝生,非同小可
李小军,男神抱抱
李小果,我是乡下爷
李山,拯救第365天
李平,一家老小向前冲
李广德,顺风车
李庆城,恐怖照相机
李建林,一个人的恋情
李彦廷,侨女日记
李彦廷,喊山
李彧,死亡邮件
李得胜,爸爸的木房子
李德威,玩命剧组
李德威,下一站再爱你
李志毅,盗马记
李志洲,越位者
李思易,一步之城
李恒烈,超越那一天
李惠民,新龙门客栈
李文岐,大地赤子史来贺
李旗,变身男女
李昂,低碳爱情
李明,红髅
李明明,守株人
李春啸,三个孬家伙
李晓军,轩辕大帝
李晓雨,北京·纽约
李景浩,考拉大冒险
李智,轩辕剑传奇
李曼华,金色时光
李杨,李献计历险记
李桢凡,孤胆特工
李梅,壁虎
李梅,赤狼蚁
李欣,巴啦啦小魔仙之魔法的考验
李欣,巴啦啦小魔仙
李欣蔓,有种你爱我
李欣蔓,亲爱
李济德,哭恋
李海蜀,搞定岳父大人
李炼,昆塔2·反转星球
李炼,昆塔·盒子总动员
李炼,昆塔：盒子总动员
李炼,反转星球
李爽,金太狼的幸福生活
李玉,万物生长
李玉,观音山
李玉,二次曝光
李理,啊朋友还钱
李睿珺,有一天
李睿珺,告诉他们，我乘白鹤去了
李睿珺,家在水草丰茂的地方
李石川,我要上学
李秉光,麻辣白玉堂之致命棋局
李红建,七月半2：前世今生
李红翔,你是不是我的爱人
李继贤,疯狂72小时
李艳秋,鹰笛·雪莲
李萍萍,无法证明
李萍萍,水晶女孩
李蔚然,我想和你好好的
李超,塞外长风
李载汉,第三种爱情
李远,跑出一片天
李远,回马枪
李远,楼
李锐,宝贝，对不起
李锦航,诡替身
李长欣,时光大战
李阳,李献计历险记
李霄峰,少女哪吒
李霞,皇帝的新装之圣诞大明星
李骏,惊天大逆转
李麒麟,宝马狂想曲
杜云萍,黑瞳
杜奇泉,不能错过
杜家毅,转山
杜林,宝贝，对不起
杜波,有一天
杜潇傲,七月半之恐怖宿舍
杜玉贞,午夜43路
杜琪峯,三人行
杜琪峰,盲探
杜琪峰,夺命金
杜琪峰,三人行
杜琪峰,毒战
杜琪峰,单身男女
杜琪峰,华丽上班族
杜琪峰,高海拔之恋2
杜琪峰,单身男女2
杜鹏,小神来了
杜鹏,摩登年代
来喜,枕边诡影
杨东亮,火车快跑
杨亚洲,爸爸妈妈复婚记
杨亚洲,大太阳
杨亚洲,哺乳期的女人
杨亚洲,最长的拥抱
杨仁贤,青蛙总动员
杨健武,一条叫王子的狗
杨劲松,水果宝贝之水果总动员
杨博,哺乳期的女人
杨士增,牛老汉的幸福生活
杨子,宅男总动员
杨子,娜娜
杨子,对不起，我爱你
杨子,恋爱三万英尺
杨子,喊·山
杨守信,玩命剧组
杨小朴,丝路英雄·云镝
杨小欣,分手不分手
杨广福,新地雷战：神勇小子
杨广福,咕噜咕噜美人鱼
杨广福,我与拉拉
杨广福,西湖传奇
杨庆,火锅英雄
杨振豪,森林孤影
杨文军,何以笙箫默
杨昆荣,假如没有你
杨易之,哑孩儿
杨晓君,新年来啦之大闹除夕
杨智麟,有一天
杨朗从,结婚狂想曲
杨林,人在驴途
杨树鹏,匹夫
杨江,狙击时刻
杨溢,杨光的快乐生活
杨瑾,有人赞美聪慧，有人则不
杨真,东方中国梦
杨竞泽,诡劫
杨紫婷,残梦
杨虎,极限冲刺
杨虎,刘老庄八十二壮士
杨虎,天使：生命处方
杨贻茜,宝米恰恰
杨超,长江图
杨采妮,圣诞玫瑰
杨金山,寒风镇
杨龙澄,封神传奇
杰夫·纽威特,神奇海盗团
杰拉德·布什,疯狂动物城
松太加,河
林世勇,骇战
林书宇,星空
林依琦,708090之深圳恋歌
林君阳,爱的面包魂
林大雄,不速之客
林妍,爸爸去哪儿
林子皓,女神时代
林子皓,诡婚
林子聪,超时空救兵
林孝谦,回到爱开始的地方
林家威,爱在深秋
林小鑫,绝战
林岭东,谜城
林德禄,反贪风暴
林德禄,反贪风暴2
林晓丽,生死船票
林永长,熊出没之熊心归来
林汇达,熊出没之熊心归来
林爱华,土豪520
林爱华,整容日记
林育贤,翻滚吧！阿信
林育贤,谎言西西里
林诣彬,速度与激情6
林诣彬,星际迷航3：超越星辰
林诣彬,速度与激情5
林超贤,破风
林超贤,魔警
林超贤,逆战
林超贤,湄公河行动
林超贤,激战
林黎胜,百万巨鳄
林黎胜,消失的村庄
查慕春,热血男人帮
柯威,小角色
柳广辉,购物女王
柳广辉,天堂之吻
柳杰,亲亲我
柳珂,家有虎妻
査传谊,小鱼吃大鱼
核桃,我叫MT之山口山战记
格兰·柴卡,魔比斯环3D
格恩迪·塔塔科夫斯基,精灵旅社2
格恩迪·塔塔科夫斯基,精灵旅社
格里格·曼瓦林,熊猫总动员
格雷格·乔丹,战略特勤组
格雷格·施特劳斯,天际浩劫
桑林,百家拳之关门弟子
梁乐民,寒战
梁乐民,赤道
梁乐民,寒战2
梁凯杰,孪生密码
梁剑伟,腊月的春
梁君健,喜马拉雅天梯
梁婷,诡爱
梁婷,女生宿舍
梁家仁,永春白鹤拳之擎天画卷
梁德森,人间蒸发
梁德森,灯塔下的恋人
梁旋,大鱼海棠
梁昊,微微一笑很诡异
梁明,吴哥的微笑
梁明,都市童话
梁普智,诡婴吉咪
梁杰,枪过境
梁杰,地下室惊魂
梁柏坚,激浪青春
梁柏坚,大武当之天地密码
梁董龙,新年来啦之大闹除夕
梅新,天降
梅昕,平凡的足球
梅生,神剑传奇
森岛,80后的独立宣言
森岛,爱谁谁
樊启鹏,公证人之大卫之死
樊志远,日本战犯忏悔备忘录
欧阳奋强,超萌英雄
欧阳奋强,花香
武洪武,阳光总在风雨后
武洪武,遥远的拥抱
段国云,危情营救
段青民,大丑
殷博,斗地主传奇之双王之王
殷悦,爱，很美
殷悦,全金属裂痕
殷玉麒,赛尔号大电影3之战神联盟
比尔·康顿,暮光之城4：破晓（上）
毕国书,谁动了我的梦想
毕国智,控制
毕然,桃枝的桃
毕赣,路边野餐
毛启超,喵星少年漂流记
毛呆,圣诞大赢家
毛坚,非常营救
江化霖,长江图
江平,三个未婚妈妈
江流,锁里
江流,请把你的窗户打开
江涛,无底洞
江涛,发条城市
江澄,一夜未了情
江澄,步步追魂
江约诚,幸福迷途
江金霖,等一个人咖啡
江金霖,那些年，我们一起追的女孩
汤华宝,小蚂蚁之环球大冒险
汤姆·提克威,云图
汤姆·摩尔,海洋之歌
汤姆·霍伯,悲惨世界
汤姆·霍伯,国王的演讲
汤姆·麦克格雷斯,马达加斯加3
汤继业,我是大熊猫
汤继业,恐龙宝贝
汤继业,我是大熊猫之熊猫大侠
汪子琦,爱在星空下
汪小平,丢羊
汪涛,全城通缉
沃尔特·希尔,赤警威龙
沃尔特·拜克,鼠来宝4：萌在囧途
沈东,时光恋人
沈东,天河
沈东,相伴库里申科
沈东,飞天
沈乐平,空山鸟语
沈乐平,秦时明月3D电影龙腾万里
沈好放,铁血残阳
沙恩·布莱克,钢铁侠3
洪智育,斗艳
洪金宝,我的特工爷爷
派特里克·休斯,敢死队3
浦泽直树,藏獒多吉
海涛,侠僧探案传奇之大夜叉
海涛,爱之初体验
海涛,永远的焦裕禄
海达,一个温州的女人
深川荣洋,上帝的诊疗簿
温子仁,速度与激情7
温德光,唐家山之恋
温德光,开罗宣言
温钧凯,一诺·千金
游晓锦,笑过2012
游松,诡打墙
滕俊杰,霸王别姬（京剧）
滕华涛,等风来
滕华涛,奔爱
滕华涛,失恋33天
滕文骥,黄河
潇扬,恋爱大师之让红包飞
潘培成,民工·老大·老板
潘婕,美丽笨女人
潘安子,宫锁沉香
潘安子,一路惊喜
潘安子,双城计中计
潘安子,快手枪手快枪手
潘恒生,紫宅
潘昊,狂奔蚂蚁
潘明光,情花谷
潘源良,影子爱人
潘礼平,宝贝，对不起
潘镜丞,大碗茶
潘长江,毛驴县令之酸儿辣女
火火,暗恋99天
熊欣欣,光辉岁月
牛建荣,伞头和他的女人
牛朝阳,半夜不要照镜子
牛朝阳,白狐
牛朝阳,爱我就陪我看电影
牛朝阳,床下有人
牟卫红,姐姐嫁给我
牟天翔,穷途
特瑞·吉列姆,魔法奇幻秀
特瑞·琼斯,魔法老师
狄菲菲,大闹天宫（动画版）
王一冰,初恋浅规则
王丹,纯纯欲动
王丹,十五岁的笑脸
王为,黄河
王义得,恐龙宝贝
王乐涛,沙井村之恋
王云飞,神秘世界历险记3
王云飞,桂宝之爆笑闯宇宙
王云飞,神秘世界历险记2
王云飞,神秘世界历险记
王仁里,犀利人妻
王伟,美人邦
王伟,谁动了我的梦想
王伟,黄金福将
王传宗,宝米恰恰
王俊,青春搏击
王健,诡新娘
王光利,制服
王全安,团圆
王全安,白鹿原
王冀邢,焦裕禄
王军,麻辣白玉堂之致命棋局
王冰,味道中国
王冰,怨灵人偶
王凯,我们毕业啦
王凯,同城邂逅
王凯,我的播音系女友
王凯阳,梦幻佳期
王利群,水落石出
王加世,西柏坡
王卡劳,玩命狙击
王坪,止杀令
王大庆,有一天
王好为,龙凤呈祥
王子元,岛囧
王子鸣,不二神探
王孟圆,封门诡影
王宁,将错就错
王安庆,爱你不等来生
王家卫,一代宗师
王家卫,一代宗师3D
王小列,冰雪11天
王小列,与妻书
王小帅,我11
王小帅,闯入者
王岳伦,乐翻天
王岳伦,爸爸的假期
王崴,石斛兰
王巍,果宝特攻之水果大逃亡
王川,魁拔Ⅲ战神崛起
王川,魁拔之大战元泱界
王川,魁拔
王建军,战国
王引,满园春色
王强,熊出没之熊心归来
王微,小门神
王惜今,活宝
王才涛,第一大总统
王才涛,走过雪山草地
王择谚,零点杀机
王放放,黄克功案件
王放放,许海峰的枪
王文杰,世界屋脊的歌声
王早,魔轮
王昶昊,十月阳春
王晶,澳门风云3
王晶,笑功震武林
王晶,大上海
王晶,无价之宝
王晶,澳门风云2
王晶,嫁个100分男人
王晶,澳门风云
王晶,财神客栈
王晶,百家乐翻天
王松,石器时代之百万大侦探
王松,怖偶
王柯,冷瞳
王永强,自古英雄出少年之岳飞
王波,欲链迷情
王浩,胜利大阅兵
王海丰,时尚女郎之女人江湖
王漪钏,我很帅
王熠,碟仙诡谭
王猛,丑男大翻身
王玮,龙拳小子
王珈,飞天
王琨皓,孤岛
王生唯,神剑传奇
王硕,瓯柑之恋
王立新,完美的爱
王竞,郭明义
王竞,万箭穿心
王竞,大明劫
王章俊,赛尔号2：雷伊与迈尔斯
王章俊,赛尔号大电影3之战神联盟
王章俊,赛尔号4大电影：圣魔之战
王章俊,赛尔号5：雷神崛起
王繁钦,闯入迷宅
王维明,不能说的夏天
王良,恐怖禁忌之红旗袍
王艺,情比山高
王艺,飘落的羽毛
王莉,情况不妙
王菁,巴黎宝贝
王超,重来
王轩堃,幸福中转栈
王鑫,波鲁鲁冰雪大冒险
王钧,一路狂奔
王静儿,青春时光
王颖,雪花秘扇
王首越,自我救赎
王骏,宝贝，对不起
王魏,那是说着玩的
王鸣,惊魂电影院
王鸣飞,梦幻岛
王鸣飞,海澜
王鸿飞,娘家人
王鹏程,莫日根
王鹤钧,老警
王鼎,你是不是我的爱人
珍妮弗·李,冰雪奇缘
理查德·安德森,铁血残阳
理查德·斯塔扎克,小羊肖恩
瓦利·菲斯特,超验骇客
甄人,心跳戈壁
甘国亮,热爱岛
田刚磊,小小校长
田原,有一天
田壮壮,王朝的女人·杨贵妃
田晓鹏,西游记之大圣归来
田玉奎,不是钱的事
田羽生,前任攻略
田羽生,前任2：备胎反击战
田芬,古堡之吻
田蒙,怪谈
田蒙,既然青春留不住
田里,还魂之迷失曼谷
申太罗,赏金猎人
白承勋,恋者多喜欢
白海滨,山那边有匹马
皮埃尔·莫瑞尔,使命召唤
皮建鑫,神通乡巴佬
皮艾尔·柯芬,神偷奶爸2
皮艾尔·柯芬,小黄人大眼萌
盖·里奇,大侦探福尔摩斯2
盖伦t·楚,冰川时代：星际碰撞
盖伦t·楚,冰川时代5：星际碰撞
盛先庭,我的母亲
盛志民,十二星座离奇事件
盛林,永远的守望
盛漯松,极速先锋
盛石头,好好过
瞿友宁,为你而来
石井辉仪,怨灵人偶
石易矗,桑榆街9号
石磊,一夜成名
磐石,百万爱情宝贝
祁子轩,不能错过
祝新运,太阳脸
福富博,老夫子之小水虎传奇
禾家,鄂尔多斯骑士
科林·施特劳斯,天际浩劫
科林·特莱沃若,侏罗纪世界
秦小珍,陪安东尼度过漫长岁月
秦小珍,最强囍事2011
秦小珍,四大名捕
秦小珍,四大名捕2
秦小珍,八星抱喜
秦小珍,四大名捕大结局
秦晓宇,我的诗篇
秦瑞明,咏春小龙
秦臻,双生灵
程东,蔡李佛拳
程中豪,同城邂逅
程中豪,我们毕业啦
程中豪,我的播音系女友
程力栋,楼
程小东,倩女幽魂
程小东,白蛇传说
程炳峰,辛巴达历险记2013
程耳,边境风云
章俊夫,梦幻佳期
章国庆,我的23岁
章国庆,闹在碗中
章国庆,天使请吻我
章家瑞,一路惊喜
章家瑞,柠檬
章明,9号女神
童江南,拐杖
端木至,球迷达人
竹卿,杀戒
竹卿,喜乐长安
筱原哲雄,甜心巧克力
简耀宗,喜羊羊与灰太狼之开心闯龙年
简耀宗,喜羊羊与灰太狼之飞马奇遇记
简耀宗,喜羊羊与灰太狼之喜气羊羊过蛇年
简耀宗,长江7号：超萌特攻队
管虎,杀生
管虎,老炮儿
管虎,厨子戏子痞子
管虎,奔爱
管霄超,小蚂蚁之环球大冒险
米歇尔·冈瑞,青蜂侠
约书亚·迈克尔·斯坦恩,乔布斯
约瑟夫·科金斯基,创战纪
约瑟夫·科金斯基,遗落战境
约瑟夫·麦克金提·尼彻,特工争风
约翰·卡尼,再次出发
约翰·布鲁诺,深海挑战
约翰·希尔寇特,红色警戒999
约翰·拉塞特,赛车总动员2
约翰·摩尔,虎胆龙威5
约翰·辛格顿,在劫难逃
纪明,山花烂漫时
维克·阿姆斯特朗,末日迷踪
维克多·拉基索夫,超能太阳鸭
维克托·拉基索夫,超能太阳鸭
罗世平,俐侎阿朵
罗义民,赛车传奇
罗伯·明可夫,天才眼镜狗
罗伯·马歇尔,加勒比海盗4：惊涛怪浪
罗伯特·斯托姆伯格,沉睡魔咒
罗伯特·斯文克,分歧者2：绝地反击
罗伯特·斯文克,赤焰战场
罗伯特·斯文克,分歧者3：忠诚世界
罗伯特·泽米吉斯,云中行走
罗伯特·罗德里格兹,非常小特工之时间大盗
罗伯特·路克蒂克,整编特工
罗伯特·雷德福,无处可逃
罗兰·艾默里奇,惊天危机
罗兰·艾默里奇,独立日：卷土重来
罗兰·艾默里奇,2012 3D
罗冬,纽约纽约
罗卓瑶,暴走神探
罗守耀,冲锋战警
罗安得,落跑吧，爱情
罗安得,乌龙戏凤2012
罗尼·德尔卡门,头脑特工队
罗志良,消失的凶手
罗志良,消失的子弹
罗惠德,蔡李佛-极限拳速
罗惠德,天钟
罗慧敏,星探
罗敏,为爱放手
罗斌,奈河
罗斌,哭笑不得
罗杰·唐纳森,谍影特工
罗永昌,严冬里的春天
罗永昌,迷途追凶
罗永昌,冰封：重生之门
罗永昌,金刚王：死亡救赎
罗耀辉,幸运是我
罗英,将离草
罗越,海神密码
罗阿尔·乌索格,海浪
翁朝晖,小猪班纳大电影之梦想大“帽”险
翁秀兰,我的老婆是明星
翁秀兰,我老婆是明星
翁靖廷,幸福快递
翟俊杰,一号目标
翟小兴,一号目标
肖央,老男孩之猛龙过江
肖宇杭,欲望森林
肖恩·利维,博物馆奇妙夜3
肖恩·利维,铁甲钢拳
肖旭琳,我的1000万
肖智慧,少年师爷之大禹宝藏
肖桂云,星海
肖洋,少年班
肖淮海,火焰山历险记
肖立波,火云端
肖锋,春蕾绽放
肖风,岁岁清明
肖风,兰亭
肖飞,爱情麻辣烫之情定终身
肯尼思·布拉纳,雷神
肯尼思·布拉纳,灰姑娘
肯尼思·布拉纳,一触即发
胡储玺,这个大叔不太囧
胡大中,母亲的梦想
胡大为,遍地狼烟
胡学林,心战
胡安·何塞·坎帕内利亚,挑战者联盟
胡崇曦,大叔，我爱你
胡明凯,角逐
胡明刚,开罗宣言
胡涵清,早安，冬日海
胡耀辉,猛龙特囧
胡艺川,分手木马计
胡阳,风铃上的卡片
胡陞忠,龙在哪里?
胡雪桦,神奇
胡韵,泰迪熊之玩具大战
臧溪川,拳霸风云
舒展,摩登森林之美食总动员
艾什·布兰农,摇滚藏獒
艾伦·泰勒,终结者：创世纪
艾伦·泰勒,雷神2：黑暗世界
艾略特·莱斯特,玩命追踪
艾萨克·佛罗伦汀,纽约行动
花明,爱神
苏伦,唇唇欲动
苏有朋,左耳
苗月,天上的菊美
苗月,大火种
苗述,刺客
苗述,一夜危机
苗述,天边的孩子
苗述,紫霞
英达尔·珍杜巴耶夫,他是龙
范宇,胜利大阅兵
范建会,王牌
范思和,秋语
范文彬,动植物大战
范本立,好人常慧珍
范秀明,菊花台
范立欣,我就是我
莎莉,白雪公主和三只小猪
莫腾·泰杜姆,模仿游戏
莱恩·约翰逊,环形使者
莱昂·朱森,拯救大明星
菲利普·穆伊尔,夜莺
菲利达·劳埃德,铁娘子：坚固柔情
菲力浦·施托泽,叛谍追击
萧力修,阿嬷的梦中情人
萧寒,喜马拉雅天梯
萧锋,大国手之首席棋待诏
萧龙,守望女
萨姆·门德斯,007：幽灵党
萨姆·门德斯,007：大破天幕杀机
落落,剩者为王
葛宁,壁虎
葛文喆,狂奔蚂蚁
葛晓红,黄河
葛水英,兔子镇的火狐狸
葛海涛,十二生肖城市英雄
董亚春,战火中的芭蕾
董成鹏,煎饼侠
董振业,东莞女孩
董春泽,全能囧爸
董润年,恋爱中的城市
董玲,南平红荔
董玲,杨善洲
董玲,生死罗布泊
董董,暴走吧，女人
董龙,水果宝贝之水果总动员
蒂姆·波顿,佩小姐的奇幻城堡
蒂姆·约翰逊,疯狂外星人
蒂姆·肯德尔,横冲直撞好莱坞
蒂洛·格拉夫·罗瑟科什,劳拉的星星在中国
蒋丛,热血街头
蒋卓元,江湖论剑实录
蒋国权,诡娃
蒋国权,冷瞳
蒋国权,功夫战斗机
蒋惠岩,新地雷战：神勇小子
蒋旭,你是哪里人
蒋钦民,初到东京
蓝志伟,极速先锋
蔡于位,中国好声音之为你转身
蔡华,廊桥1937
蔡尚君,人山人海
蔡岳勋,痞子英雄：黎明升起
蔡岳勋,痞子英雄之全面开战
蔡德华,传奇将军赵尚志
蔡志忠,天眼传奇
蔡抒南,残团
蔡明钦,天眼传奇
蔡明钦,少年岳飞传奇
薛晓路,北京遇上西雅图
薛晓路,北京遇上西雅图之不二情书
薛芳民,让爱绽放
藏溪川,别跟我谈高富帅
藤井树,六弄咖啡馆
虞军豪,英雄之战
行定勋,深夜前的五分钟
袁和平,卧虎藏龙：青冥宝剑
袁杰,失眠男女
袁杰,恐怖电影院
袁杰,床下有人2
袁杰,恐怖游泳馆
袁淑梅,西柏坡2：王二小
袁祥仁,功夫侠
袁菲,超越那一天
袁野,狂野飞车
袁锦麟,风暴
裘仲维,拆散专家
裴军,当爸爸来敲门
西尔扎提·亚合甫,平壤之约
西尔扎提·亚合甫,乌鲁木齐的天空
西瓦罗·孔萨库,再见，在也不见
西蒙·j·史密斯,马达加斯加的企鹅
西蒙·韦斯特,敢死队2
西蒙·韦斯特,劫案迷云
西蒙·韦斯特,机械师
覃杰,指尖太阳
解福印,功夫小龙
解福印,功夫世家
解航,死亡派对
詹妮弗·余,功夫熊猫2
詹姆斯·卡梅隆,泰坦尼克号3D
詹姆斯·古恩,银河护卫队
詹姆斯·曼高德,金刚狼2
詹姆斯·波宾,爱丽丝梦游仙境2：镜中奇遇记
詹姆斯·瓦特金斯,黑衣女人
詹姆斯·瓦特金斯,巴黎危机
詹姆斯·马瑟,太空一号
詹姆斯·麦克提格,幸存者
詹文冠,正骨
让·克·阿诺,狼图腾
许传海,不怕贼惦记
许安,大寒桃花开
许安,封神传奇
许斌,夜惊魂
许斌,少女灵异日记
许晨,军号密码
许树宁,奇缘灰姑娘
许江华,绝战
许益华,沙井村之恋
许秦豪,危险关系
许诚毅,捉妖记
许鞍华,黄金时代
许鞍华,桃姐
谢东燊,越来越好之村晚
谢亮宏,等你追我
谢军,暗剑
谢升皓,约定倒计时
谢宋奇,当流星划过天际
谢宋奇,当流星划过天际
谢尔盖·波德罗夫,第七子：降魔之战
谢悠,青涩日记
谢政辉,再生之乐
谢政辉,返乡
谢政辉,天生有福
谢晓嵋,谁hold住谁
谢毅航,看见我和你
谢涤葵,爸爸去哪儿
谢涤葵,爸爸去哪儿2
谢立文,麦兜·我和我妈妈
谢立文,麦兜我和我妈妈
谢立文,麦兜当当伴我心
谢立文,麦兜·饭宝奇兵
谢绍亮,少年岳飞
谢鸣晓,三月情流感
谭力耕,铁马飞扬
谭华,大人物
谭华,摇滚英雄
谭国欣,熊出没之夺宝熊兵
谭晓明,古田会议
谭琛,你听我跟你说
谭轶心,潜艇总动员2
谷德昭,百星酒店
谷德昭,天生不对
谷德昭,恶人报喜
谷德昭,神奇侠侣
谷德昭,男人如衣服
谷德昭,六福喜事
谷淞,波鲁鲁冰雪大冒险
谷立红,丑小鸭历险记
豪沃得·豪尔,海底世界3D
费格尔·雷利,愤怒的小鸟大电影
费格尔·雷利,愤怒的小鸟
贺梦凡,冲锋号
贾东朔,浮出水面的影子
贾斯汀·查德维克,曼德拉
贾昆,波鲁鲁冰雪大冒险
贾樟柯,山河故人
贾雷鸣,保安刘十八
赖俊羽,追爱大布局
赖俊羽,泡沫之夏
赵世磊,憨哥进城
赵半狄,让熊猫飞
赵国桦,漫瀚调
赵天宇,微微一笑很倾城
赵天宇,钟馗伏魔：雪妖魔灵
赵天宇,万有引力
赵奔,白雪公主之神秘爸爸
赵宇,半熟少女
赵宝刚,触不可及
赵小僮,关于爱情和那些魔鬼
赵小溪,猫脸老太太
赵小溪,咒丝
赵小溪,我不是王毛
赵小溪,枕边有张脸
赵小溪,幸福梦想
赵小鸥,幸福梦想
赵小鸥,咒丝
赵小鸥,幸福成本
赵崇基,我的男男男男朋友
赵崇基,英雄喋血
赵崇邦,喜羊羊与灰太狼之兔年顶呱呱
赵成熙,狼少年
赵文杰,81号农场之疯狂的麦咭
赵晔,暴躁天使
赵林山,铜雀台
赵根植,我的新野蛮女友
赵治平,谁偷了我的菜
赵治平,女人如花
赵海城,硬汉2奉陪到底
赵燕国彰,正·青春
赵珍奎,夏有乔木 雅望天堂
赵真奎,夏有乔木 雅望天堂
赵翀,爱你一生一世
赵翀,我的青春蜜友
赵艺然,非你勿扰
赵艺然,201413
赵薇,致我们终将逝去的青春
赵起,追你到天边
赵非,光棍终结者
路阳,绣春刀
路阳,房车奇遇
车径行,国宝疑云
车径行,我想结婚的时候你在哪
车径行,时间都去哪了
车悦,诡魇
辛成江,人皮拼图
达伦·阿罗诺夫斯基,机械战警
过华,致命替身
过华,异种
迈克尔·艾普特,纳尼亚传奇3
迈克尔·贝,变形金刚3
迈克尔·贝,变形金刚4：绝迹重生
连奕琦,甜蜜杀机
迪恩·德布洛斯,驯龙高手2
迪恩·派瑞萨特,赤焰战场2
道格·斯威特兰德,逗鸟外传：萌宝满天飞
道格·里曼,明日边缘
道格拉斯·马金农,神探夏洛克
邓东明,热浪球爱战
邓勇星,到阜阳六百里
邓原,传奇状元伦文叙
邓安东,诡梦凶铃
邓尼·戈登,非常幸运
邓洁,舌尖上的新年
邓特希,林中小屋
邓科,星语心愿之再爱
邓科,午夜微博
邓肯·琼斯,源代码
邓肯·琼斯,魔兽
邓衍成,夺命旅行
邓超,恶棍天使
邓超,分手大师
邓迎海,情笛之爱
邓鉴泉,708090之深圳恋歌
邢健,冬
邢博,隔壁惊魂
邢博,封门村
邢树民,油菜花儿开
邢潇,2012来了
邢潇,0.5的爱情
邱处机,女蛹
邱浩强,美人鱼之海盗来袭
邱浩强,白雪公主之矮人力量
邱爽,情缘廊桥
邱礼涛,精武青春
邱礼涛,叶问：终极一战
邱礼涛,竞雄女侠秋瑾
邱礼涛,高举爱
邱礼涛,神探驾到
邱礼涛,青魇
邱礼涛,变节：潜罪犯
邵晓黎,摩登年代
邹佡,那件疯狂的小事叫爱情
邹佡,一生一世
邹凯光,冲上云霄
郑丹瑞,不再说分手
郑义,丑小鸭历险记
郑伟,美丽乡愁
郑保瑞,车手
郑保瑞,西游记之大闹天宫
郑保瑞,西游记之孙悟空三打白骨精
郑保瑞,杀破狼2
郑剑锋,催眠大师
